YEAR,PERMNO,STDEV,E,F,QUICK,SelectionProb,SamplingWeight
1990,75633,0.181885719,199235625,1569851000,1.3588766781,0.0495908753,20.165
1990,75710,0.4752416407,5105250,2997500,0.9673303923,0.0495908753,20.165
1990,75796,0.4546246914,33255000,784500,1.4519329707,0.0495908753,20.165
1990,75854,0.5756468684,60925875,1702500,3.6620027148,0.0495908753,20.165
1990,75890,0.2929775826,6282250,3000,6.4982728843,0.0495908753,20.165
1990,75894,0.8820271973,207293250,74157500,2.1987433163,0.0495908753,20.165
1990,76583,1.0937019497,6073375,4199500,0.0132946992,0.0495908753,20.165
1990,77551,0.1460077268,16147875,6172500,0.3925346177,0.0495908753,20.165
1990,78345,1.2159336634,443359.375,727000,0.0294906166,0.0495908753,20.165
1990,78375,0.7837057645,4254031.25,123000,0.0185365854,0.0495908753,20.165
1990,78464,1.4284467695,4821000,2661000,0.9399314654,0.0495908753,20.165
1990,78481,0.4954944309,8755406.25,348500,3.2148997135,0.0495908753,20.165
1990,78510,0.7998136863,3531250,0,0.09600863,0.0495908753,20.165
1990,78537,0.3406857132,18450750,69000,6.9451073986,0.0495908753,20.165
1990,78569,0.5093082815,17872312.5,3692000,1.5122612591,0.0495908753,20.165
1990,78630,0.9655586078,7909687.5,0,1.5238095238,0.0495908753,20.165
1990,78682,0.8068256093,54302500,3078500,0.7450073576,0.0495908753,20.165
1990,79733,0.7625774131,16730125,0,1.7576129666,0.0495908753,20.165
1990,79760,0.5950820298,9499500,1348000,1.4145391605,0.0495908753,20.165
1990,79856,0.6439699054,52092000,322500,3.8420122366,0.0495908753,20.165
1990,80929,0.520770957,55440000,9553000,2.9261033185,0.0495908753,20.165
1990,81032,1.1282340678,16963875,0,3.3075630252,0.0495908753,20.165
1990,82828,0.764265844,36837500,295000,3.2238345961,0.0495908753,20.165
1990,83425,0.6626830319,1943125,316000,1.6499189627,0.0495908753,20.165
1990,85017,0.646077801,27349875,2537000,0.8326603325,0.0495908753,20.165
1990,85631,0.335334014,945438000,407000,4.6681474328,0.0495908753,20.165
1990,85914,0.4366418667,49590000,20331500,2.580381801,0.0495908753,20.165
1990,87127,0.2821295268,1022529000,67137000,1.9964522242,0.0495908753,20.165
1990,87303,0.6463233959,2956187.5,660000,1.325213786,0.0495908753,20.165
1990,87362,0.7256892079,5172750,594500,1.1676478834,0.0495908753,20.165
1990,88111,0.8125468976,13929625,72000,0.6531881804,0.0495908753,20.165
1990,88357,0.4276298352,29060000,2000000,2.968576046,0.0495908753,20.165
1990,89931,0.5883437547,128029125,0,12.25,0.0495908753,20.165
1990,90625,0.4901916473,16144500,2375500,2.6969821392,0.0495908753,20.165
1990,91767,0.6262406481,10010937.5,456500,1.6760287394,0.0495908753,20.165
1990,92372,0.3559916145,2260406.25,0,18.894736842,0.0495908753,20.165
1990,92508,0.6443088489,27431250,10584000,2.1421783235,0.0495908753,20.165
1990,92583,0.4420785769,1705000,5848500,1.0279613625,0.0495908753,20.165
1990,93220,0.6671496156,125001000,79819500,1.7789772035,0.0495908753,20.165
1990,93316,0.51138349,8088000,11272500,4.5396152592,0.0495908753,20.165
1991,10001,0.3273867731,10013000,3782500,1.5711130742,0.0500500501,19.98
1991,10090,0.5258838456,12126000,13952500,0.4974972797,0.0500500501,19.98
1991,10116,0.573198729,12843625,5562500,1.260597773,0.0500500501,19.98
1991,10127,0.8644276117,12155000,2123000,3.1257264626,0.0500500501,19.98
1991,10182,0.6982071445,51331500,50192500,1.4651314078,0.0500500501,19.98
1991,10194,0.5583525531,9890000,2990500,3.2780539773,0.0500500501,19.98
1991,10371,0.701107567,117585000,60500,2.2535311452,0.0500500501,19.98
1991,10376,0.8806060037,40670000,21609500,2.3411064923,0.0500500501,19.98
1991,10417,4.1981600295,1433000,628500,1.1181482077,0.0500500501,19.98
1991,10536,0.668877542,5250000,6000,21.113712375,0.0500500501,19.98
1991,10657,0.4082736214,150717500,0,1.5754009544,0.0500500501,19.98
1991,10704,0.4215240255,80107500,6645000,2.8093587522,0.0500500501,19.98
1991,10888,1.236759464,2601250,3000,18.147435897,0.0500500501,19.98
1991,10998,0.8283099659,8237250,1856500,2.2440342188,0.0500500501,19.98
1991,11035,0.7095132806,27660000,697500,1.5148924042,0.0500500501,19.98
1991,11058,0.4349568356,16663500,16500,4.6244541485,0.0500500501,19.98
1991,11147,1.2222598663,19103625,2980000,3.2703062583,0.0500500501,19.98
1991,11168,0.5454364968,1528125,2339000,2.4597448306,0.0500500501,19.98
1991,11259,0.7528804817,13640625,30075000,1.0835501301,0.0500500501,19.98
1991,11308,0.2777225815,31050933000,2268813500,0.9642235955,0.0500500501,19.98
1991,11313,1.0330801533,773437.5,67000,11.126637555,0.0500500501,19.98
1991,11349,1.7844315471,3083625,1424500,1.2889643463,0.0500500501,19.98
1991,11600,0.5581725184,45837500,20925000,1.3811718236,0.0500500501,19.98
1991,11761,0.5160251978,145033875,6709500,5.1817882972,0.0500500501,19.98
1991,11765,0.1583201858,9119500,2079500,1.5245136187,0.0500500501,19.98
1991,11774,2.7464940093,3862500,328037000,0.1554506755,0.0500500501,19.98
1991,11815,0.3385383084,1205750,0,131.56,0.0500500501,19.98
1991,11822,0.8873366032,46865000,62380500,0.8243496829,0.0500500501,19.98
1991,11825,0.2925741445,9048750,0,6.2977624785,0.0500500501,19.98
1991,11903,0.7556110109,1171125,788500,1.8672745694,0.0500500501,19.98
1991,11985,0.6598153374,95849187.5,256500,9.5634573304,0.0500500501,19.98
1991,12062,0.6775434093,1089737000,55400000,1.3068783069,0.0500500501,19.98
1991,12118,0.9931528872,4793750,7500,8.8933333333,0.0500500501,19.98
1991,12174,1.1088448546,14083750,133000,7.5711067728,0.0500500501,19.98
1991,12208,0.5628817483,9735937.5,2708000,1.6395897436,0.0500500501,19.98
1991,12250,0.3948653715,5120156.25,3609500,2.5785630153,0.0500500501,19.98
1991,12285,1.0370202329,19426500,13436000,2.8787354333,0.0500500501,19.98
1991,12511,0.2285202901,1701150000,460500000,1.7514492754,0.0500500501,19.98
1991,13100,0.2655563087,5331309750,2115500000,2.5126291619,0.0500500501,19.98
1991,14891,0.3178991803,6147933750,2181500000,1.1218851571,0.0500500501,19.98
1991,15684,0.405296151,195468750,83644000,2.5214411742,0.0500500501,19.98
1991,16978,0.481386697,64226500,0,2.6246562786,0.0500500501,19.98
1991,17523,0.6217752992,22402000,43371000,1.3204778202,0.0500500501,19.98
1991,17830,0.2468618316,5805561875,2110950000,1.5142991565,0.0500500501,19.98
1991,18147,0.3413382459,514996750,231610000,1.5655688008,0.0500500501,19.98
1991,19561,0.3277776804,15584724375,159500000,1.229669097,0.0500500501,19.98
1991,20204,0.3537899068,625460000,90236500,2.2483463068,0.0500500501,19.98
1991,21020,0.3103212557,3014004375,2955050000,0.5508736294,0.0500500501,19.98
1991,21742,0.4162766743,56380125,36916000,0.8828813748,0.0500500501,19.98
1991,24272,0.2404696865,1579410000,787397500,1.1871500366,0.0500500501,19.98
1991,24416,0.1676816148,573811875,300876500,0.8127187237,0.0500500501,19.98
1991,25049,0.4837421692,39377250,4703000,0.2477080712,0.0500500501,19.98
1991,25267,0.1686158859,15258753750,5364500000,1.2220816371,0.0500500501,19.98
1991,25910,0.2716813646,2070915000,83837500,2.3001244098,0.0500500501,19.98
1991,25953,0.2541631105,2414256000,295806500,1.3400656288,0.0500500501,19.98
1991,25989,0.6431407845,22796750,1477500,2.00858993,0.0500500501,19.98
1991,26965,0.5438577275,148948125,2961000,1.9935913313,0.0500500501,19.98
1991,27334,0.2224651277,225209250,27832500,2.3133697165,0.0500500501,19.98
1991,27474,0.5006209493,21827000,12390500,1.4582589475,0.0500500501,19.98
1991,27800,0.4886401874,68052000,2061000,2.567875543,0.0500500501,19.98
1991,27828,0.3854080786,7726500000,1965500000,1.4652261985,0.0500500501,19.98
1991,28071,0.6373378598,41670000,861500,2.5887493173,0.0500500501,19.98
1991,29103,0.5139669712,9513625,144805000,1.0364594355,0.0500500501,19.98
1991,29752,0.3439937255,403273000,0,4.1742434082,0.0500500501,19.98
1991,29859,0.6404452005,256753750,19470500,2.7408109132,0.0500500501,19.98
1991,31026,0.1896341509,7253250,7806500,2.0366492147,0.0500500501,19.98
1991,31422,0.533838057,4124250,586000,0.0673624288,0.0500500501,19.98
1991,31457,2.219064256,960250,7826500,1.0674217546,0.0500500501,19.98
1991,31536,0.3490306309,627930000,144307000,3.0188541617,0.0500500501,19.98
1991,31915,0.3442430777,36470000,18512500,2.5809184035,0.0500500501,19.98
1991,33072,0.2155352793,1252812000,2730500000,1.5762093094,0.0500500501,19.98
1991,33209,0.817744133,24137875,26508500,2.8881168715,0.0500500501,19.98
1991,34228,1.0910165894,7185000,30000,4.7025454545,0.0500500501,19.98
1991,34649,0.2550961023,338550000,0,2.5390450484,0.0500500501,19.98
1991,37217,0.2124802863,127609500,0,1.8969382176,0.0500500501,19.98
1991,37875,0.335708306,281687500,69259000,1.6573162056,0.0500500501,19.98
1991,38578,0.2182406215,804006000,99169500,2.0175340957,0.0500500501,19.98
1991,38616,0.6187024262,1055937.5,0,0.3687707641,0.0500500501,19.98
1991,40118,0.4719931368,16830000,2628500,1.6716562047,0.0500500501,19.98
1991,40299,0.5094044597,208113125,250824500,1.1495618216,0.0500500501,19.98
1991,42535,0.7165953934,22530750,38984000,1.7578363237,0.0500500501,19.98
1991,42586,0.8242478477,14738500,2250000,3.5870524767,0.0500500501,19.98
1991,43123,0.408949365,817341750,256300000,2.0742760436,0.0500500501,19.98
1991,43597,0.9350554634,3217500,118000,4.5146853147,0.0500500501,19.98
1991,43610,0.6082917873,449413250,5149000,9.695382091,0.0500500501,19.98
1991,43721,0.2246847583,1638063000,39563500,2.6930030481,0.0500500501,19.98
1991,44003,0.1656755825,155468.75,58000,0.630859375,0.0500500501,19.98
1991,44477,2.198771269,1215750,1350000,2.0195552147,0.0500500501,19.98
1991,44708,0.7038455191,17234250,21637000,2.1357185737,0.0500500501,19.98
1991,45509,0.7644213639,18632937.5,2648500,1.3314188471,0.0500500501,19.98
1991,46114,0.4591464577,26466875,12028500,0.6128575474,0.0500500501,19.98
1991,46164,0.2668481332,82251875,1293000,4.2041381858,0.0500500501,19.98
1991,47379,0.2743543127,889653750,0,3.7091360214,0.0500500501,19.98
1991,48274,0.2034162332,1274284000,398850000,0.9433547204,0.0500500501,19.98
1991,49402,0.501457803,355140000,226502000,0.8824327584,0.0500500501,19.98
1991,49729,0.499387088,428740000,56072000,2.176578137,0.0500500501,19.98
1991,49955,0.7405401662,25012125,35248000,2.8616230197,0.0500500501,19.98
1991,50032,0.3182536649,4885963000,99454500,1.1568121154,0.0500500501,19.98
1991,50382,0.4456739582,45376250,9517000,4.2443417386,0.0500500501,19.98
1991,50682,1.0986655203,13286031.25,4550500,2.3462350457,0.0500500501,19.98
1991,50877,0.3979737717,518157750,54220000,7.0460868889,0.0500500501,19.98
1991,51692,0.5743938904,166924875,141294000,1.9148986009,0.0500500501,19.98
1991,51853,2.7328980236,6501796.875,47500,2.328125,0.0500500501,19.98
1991,53480,0.6060206337,25683000,1111500,2.3786928254,0.0500500501,19.98
1991,53524,0.3135032127,85280000,47334000,1.1177194467,0.0500500501,19.98
1991,53786,0.4072016699,3377394250,691848000,1.0307768084,0.0500500501,19.98
1991,54771,0.5075430708,158287500,2327500,10.037998495,0.0500500501,19.98
1991,55969,0.5896314282,7021875,770500,1.045036548,0.0500500501,19.98
1991,57171,0.5215170363,322175000,0,2.1189763349,0.0500500501,19.98
1991,58632,0.4653352162,10260250,8094000,1.8616470588,0.0500500501,19.98
1991,59483,0.3368911575,744358500,92317500,0.9292494599,0.0500500501,19.98
1991,59774,0.1772161522,69361750,10400000,2.7604778295,0.0500500501,19.98
1991,60599,0.372578355,970042500,152857500,0.7916886924,0.0500500501,19.98
1991,61218,0.8510152598,12691687.5,1129000,1.4807692308,0.0500500501,19.98
1991,61269,0.6556229715,15413750,2555000,2.7090698151,0.0500500501,19.98
1991,61604,0.3662672257,895212125,106812500,1.7032332502,0.0500500501,19.98
1991,62367,0.3585023595,180111375,65008000,1.254563034,0.0500500501,19.98
1991,62463,0.4742770139,221216000,75156500,1.9859008646,0.0500500501,19.98
1991,62818,0.5052857162,364878625,39747500,0.6056241112,0.0500500501,19.98
1991,63503,0.1868857495,184228125,100009500,0.7601116253,0.0500500501,19.98
1991,63714,0.3382166563,69704000,2000000,4.1751203258,0.0500500501,19.98
1991,64291,0.4251602617,101775000,17167500,1.5779956704,0.0500500501,19.98
1991,65103,0.3692164214,8959375,12243500,0.9028835351,0.0500500501,19.98
1991,65568,0.4917399062,904397000,208250000,0.658373132,0.0500500501,19.98
1991,65875,0.262321403,21054837375,6682550000,0.6416764459,0.0500500501,19.98
1991,66149,0.2826417297,63634500,29611000,1.9396896259,0.0500500501,19.98
1991,66384,0.5458836175,142389000,84651000,2.475167254,0.0500500501,19.98
1991,66560,3.9496370762,1567375,0,0.3252869483,0.0500500501,19.98
1991,66588,1.6485254493,2902625,2826000,0.5329394387,0.0500500501,19.98
1991,66617,0.8361179486,15378125,691000,5.5632483082,0.0500500501,19.98
1991,68495,0.1464578256,4677125,544000,19.881690141,0.0500500501,19.98
1991,68997,1.8101809392,7861625,4446500,56.043478261,0.0500500501,19.98
1991,69220,0.613603302,444995000,0,5.7283825025,0.0500500501,19.98
1991,69294,0.4403049636,732965625,219210000,2.8149492308,0.0500500501,19.98
1991,70288,0.5343494255,25235625,8445000,2.2328488372,0.0500500501,19.98
1991,70789,0.3175658078,18881250,70492500,0.0260333505,0.0500500501,19.98
1991,71117,0.6901159313,20154906.25,1376500,0.3435582822,0.0500500501,19.98
1991,71191,0.8351303424,8283250,15780000,2.1100764088,0.0500500501,19.98
1991,72988,0.5032845394,2104250,1699000,2.4954320021,0.0500500501,19.98
1991,74086,0.7459214524,33459250,1306500,7.7346844772,0.0500500501,19.98
1991,75002,0.3153176823,772727000,56310500,1.8654643114,0.0500500501,19.98
1991,75085,1.3252293661,6877000,648000,0.8622129436,0.0500500501,19.98
1991,75220,1.2532501945,1157625,1633000,1.4899270073,0.0500500501,19.98
1991,75295,0.6436556174,30186000,400050000,1.1341385887,0.0500500501,19.98
1991,75353,0.4164757727,540000,524000,0.760349586,0.0500500501,19.98
1991,75448,0.8153269393,113480000,0,9.8569723018,0.0500500501,19.98
1991,75460,0.3881950106,172970000,7983500,1.660600208,0.0500500501,19.98
1991,75518,0.4563910267,301056000,21834000,9.5846708437,0.0500500501,19.98
1991,75570,1.382469742,10625000,14862500,2.7495391098,0.0500500501,19.98
1991,75594,0.3770799588,23413500,497237500,1.5646944958,0.0500500501,19.98
1991,75650,0.2095817528,845250,582093000,2.0239625546,0.0500500501,19.98
1991,75664,0.5425399864,1527812.5,1000,2.8791208791,0.0500500501,19.98
1991,75670,0.3162676906,1882406.25,640000,1.1480637813,0.0500500501,19.98
1991,75691,1.1994426224,3244609.375,325500,1.09030837,0.0500500501,19.98
1991,75725,0.8711777362,5161250,1125000,1.198469847,0.0500500501,19.98
1991,75758,0.3830292918,15568812.5,304500,13.134228188,0.0500500501,19.98
1991,75818,0.6532462296,15825500,890000,8.0301997077,0.0500500501,19.98
1991,75853,0.6002216178,61607500,0,5.0538277512,0.0500500501,19.98
1991,75889,0.3545357937,462000000,96485500,0.8576671079,0.0500500501,19.98
1991,75890,0.3248310764,7973625,1050000,5.4676681907,0.0500500501,19.98
1991,75897,0.2604919287,2916562.5,4913000,3.4138649987,0.0500500501,19.98
1991,75903,1.3538835356,4242000,149194000,0.0346028062,0.0500500501,19.98
1991,75931,0.4396001531,64333500,21327000,1.1737908497,0.0500500501,19.98
1991,75984,0.3409424004,9291625,45500,3.5335365854,0.0500500501,19.98
1991,75993,0.7021520143,43137500,1698000,1.4377596333,0.0500500501,19.98
1991,76013,0.9121563885,5485531.25,4375000,1.3489749431,0.0500500501,19.98
1991,76061,0.3323186733,8049812.5,646500,1.3835810333,0.0500500501,19.98
1991,76157,0.6944433775,404130000,278562000,3.2787179979,0.0500500501,19.98
1991,76179,0.4521295413,176693000,113411000,2.0797018634,0.0500500501,19.98
1991,76229,1.2870496548,20133562.5,10317500,2.7430041152,0.0500500501,19.98
1991,76262,0.6968930266,17496750,20830500,1.4856305267,0.0500500501,19.98
1991,76340,0.4817922414,18426375,5319500,3.7101681345,0.0500500501,19.98
1991,76349,1.1465376275,27804000,372000,1.0702660231,0.0500500501,19.98
1991,76379,0.6689266152,673093.75,772000,0.3165322581,0.0500500501,19.98
1991,76383,0.721904648,3593750,398000,5.9786780384,0.0500500501,19.98
1991,76396,0.698751083,3128937.5,1120500,0.2215025907,0.0500500501,19.98
1991,76489,0.5713213358,178290000,0,7.5699499165,0.0500500501,19.98
1991,77739,1.9397857335,1192250,2078000,0.0112640801,0.0500500501,19.98
1991,78388,0.1702459108,62708500,20204000,2.0347906255,0.0500500501,19.98
1991,78391,0.5921305661,422578.125,0,0.0065359477,0.0500500501,19.98
1991,78464,4.3045457156,1908312.5,3263500,1.6709414165,0.0500500501,19.98
1991,78652,1.5369999634,762500,219000,1.3996815287,0.0500500501,19.98
1991,78689,0.9193549133,1588750,10000,6.6320754717,0.0500500501,19.98
1991,78705,1.577833222,2250000,1777500,1.3577413479,0.0500500501,19.98
1991,78725,0.3117550759,15824000,644500,1.9193989071,0.0500500501,19.98
1991,79330,0.2410288082,304266000,126500,2.0752681926,0.0500500501,19.98
1991,80929,1.6064091552,27892000,1750000,1.051031108,0.0500500501,19.98
1991,81294,0.2784906689,191733500,0,5.6553576107,0.0500500501,19.98
1991,82705,0.2395339135,622509000,269434500,1.3337438142,0.0500500501,19.98
1991,83425,0.7146500773,2862234.375,316500,2.0995850622,0.0500500501,19.98
1991,85252,0.27278231,6467500,478500,4.5207682001,0.0500500501,19.98
1991,86546,0.9547948144,22447500,77500,1.5842013889,0.0500500501,19.98
1991,87330,0.5735282461,7351968.75,3269500,0.2800901838,0.0500500501,19.98
1991,88656,0.3546003077,115375000,84938000,2.5297317437,0.0500500501,19.98
1991,89755,0.4794848255,24318250,436000,3.1971098999,0.0500500501,19.98
1991,90705,0.6902657354,1339406.25,430000,2.1784776903,0.0500500501,19.98
1991,90879,0.537407851,183446250,840500,1.2770382375,0.0500500501,19.98
1991,91695,0.351345126,351595000,1500000,3.1998760779,0.0500500501,19.98
1991,92161,0.7398871406,10341421.875,1202500,1.6218951242,0.0500500501,19.98
1991,92591,0.6740466197,87876250,0,4.6516544118,0.0500500501,19.98
1992,10011,0.8174910295,17006625,516000,3.5229090909,0.048709206,20.53
1992,10025,0.7018964845,67424000,9372000,1.9977452773,0.048709206,20.53
1992,10187,1.5199905154,2219250,94500,3.8033240997,0.048709206,20.53
1992,10222,0.658050224,61047000,22646000,1.9410846838,0.048709206,20.53
1992,10383,0.6412114373,335312500,1317000,9.7300081766,0.048709206,20.53
1992,10456,0.4984025201,44928000,0,7.1203007519,0.048709206,20.53
1992,10462,0.6733168271,150929500,10098500,2.6983676,0.048709206,20.53
1992,10557,0.7457155673,34167625,10488000,2.2389399293,0.048709206,20.53
1992,10644,0.9762596195,43487500,6000,14.425531915,0.048709206,20.53
